precinct,office,party_detailed,party_simplified,votes,county_name,county_fips,jurisdiction_name,candidate,year,stage,state,special,writein,date
Ridgewood-5,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Ridgewood-5,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Ridgewood-5,US PRESIDENT,REPUBLICAN,REPUBLICAN,744,PRAIRIE COUNTY,18699,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Ridgewood-5,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Ridgewood-5,US PRESIDENT,DEMOCRATIC,DEMOCRAT,345,PRAIRIE COUNTY,18699,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Ridgewood-5,US PRESIDENT,OTHER,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Ridgewood-5,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Ridgewood-5,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Ridgewood-5,US PRESIDENT,WE THE PEOPLE,OTHER,11,PRAIRIE COUNTY,18699,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Ridgewood-5,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Ridgewood-5,US PRESIDENT,OTHER,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Ridgewood-5,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Ridgewood-5,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Eastridge,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Eastridge,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Eastridge,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,3,PRAIRIE COUNTY,18699,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Eastridge,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Eastridge,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Eastridge,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Eastridge,US PRESIDENT,REPUBLICAN,REPUBLICAN,629,PRAIRIE COUNTY,18699,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Eastridge,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Eastridge,US PRESIDENT,DEMOCRATIC,DEMOCRAT,210,PRAIRIE COUNTY,18699,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Eastridge,US PRESIDENT,OTHER,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Eastridge,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Eastridge,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Eastridge,US PRESIDENT,WE THE PEOPLE,OTHER,12,PRAIRIE COUNTY,18699,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Eastridge,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Eastridge,US PRESIDENT,OTHER,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Eastridge,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Eastridge,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Northshore,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Northshore,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Northshore,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,1,PRAIRIE COUNTY,18699,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Northshore,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Northshore,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Northshore,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Northshore,US PRESIDENT,REPUBLICAN,REPUBLICAN,336,PRAIRIE COUNTY,18699,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Northshore,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Northshore,US PRESIDENT,DEMOCRATIC,DEMOCRAT,41,PRAIRIE COUNTY,18699,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Northshore,US PRESIDENT,OTHER,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Northshore,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Northshore,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,2,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Northshore,US PRESIDENT,WE THE PEOPLE,OTHER,5,PRAIRIE COUNTY,18699,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Northshore,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Northshore,US PRESIDENT,OTHER,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Northshore,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Northshore,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Westfield,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Westfield,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Westfield,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,8,PRAIRIE COUNTY,18699,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Westfield,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Westfield,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Westfield,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Westfield,US PRESIDENT,REPUBLICAN,REPUBLICAN,405,PRAIRIE COUNTY,18699,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Westfield,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Westfield,US PRESIDENT,DEMOCRATIC,DEMOCRAT,114,PRAIRIE COUNTY,18699,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Westfield,US PRESIDENT,OTHER,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Westfield,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Westfield,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Westfield,US PRESIDENT,WE THE PEOPLE,OTHER,7,PRAIRIE COUNTY,18699,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Westfield,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Westfield,US PRESIDENT,OTHER,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Westfield,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Westfield,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Pinewood,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Pinewood,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Pinewood,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,2,PRAIRIE COUNTY,18699,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Pinewood,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Pinewood,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Pinewood,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Pinewood,US PRESIDENT,REPUBLICAN,REPUBLICAN,298,PRAIRIE COUNTY,18699,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Pinewood,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Pinewood,US PRESIDENT,DEMOCRATIC,DEMOCRAT,57,PRAIRIE COUNTY,18699,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Pinewood,US PRESIDENT,OTHER,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Pinewood,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Pinewood,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Pinewood,US PRESIDENT,WE THE PEOPLE,OTHER,6,PRAIRIE COUNTY,18699,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Pinewood,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Pinewood,US PRESIDENT,OTHER,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Pinewood,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Pinewood,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Oakmont,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Oakmont,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Oakmont,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,0,PRAIRIE COUNTY,18699,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Oakmont,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Oakmont,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Oakmont,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Oakmont,US PRESIDENT,REPUBLICAN,REPUBLICAN,134,PRAIRIE COUNTY,18699,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Oakmont,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Oakmont,US PRESIDENT,DEMOCRATIC,DEMOCRAT,17,PRAIRIE COUNTY,18699,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Oakmont,US PRESIDENT,OTHER,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Oakmont,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Oakmont,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Oakmont,US PRESIDENT,WE THE PEOPLE,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Oakmont,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Oakmont,US PRESIDENT,OTHER,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Oakmont,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Oakmont,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Riverside,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Riverside,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Riverside,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,2,PRAIRIE COUNTY,18699,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Riverside,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Riverside,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Riverside,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Riverside,US PRESIDENT,REPUBLICAN,REPUBLICAN,411,PRAIRIE COUNTY,18699,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Riverside,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Riverside,US PRESIDENT,DEMOCRATIC,DEMOCRAT,66,PRAIRIE COUNTY,18699,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Riverside,US PRESIDENT,OTHER,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Riverside,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Riverside,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Riverside,US PRESIDENT,WE THE PEOPLE,OTHER,2,PRAIRIE COUNTY,18699,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Riverside,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Riverside,US PRESIDENT,OTHER,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Riverside,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Riverside,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-A,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-A,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-A,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,0,PRAIRIE COUNTY,18699,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Hilltop-A,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-A,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-A,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-A,US PRESIDENT,REPUBLICAN,REPUBLICAN,64,PRAIRIE COUNTY,18699,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Hilltop-A,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-A,US PRESIDENT,DEMOCRATIC,DEMOCRAT,20,PRAIRIE COUNTY,18699,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Hilltop-A,US PRESIDENT,OTHER,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-A,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-A,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-A,US PRESIDENT,WE THE PEOPLE,OTHER,2,PRAIRIE COUNTY,18699,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Hilltop-A,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-A,US PRESIDENT,OTHER,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-A,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-A,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-B,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-B,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-B,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,5,PRAIRIE COUNTY,18699,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Hilltop-B,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-B,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-B,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-B,US PRESIDENT,REPUBLICAN,REPUBLICAN,313,PRAIRIE COUNTY,18699,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Hilltop-B,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-B,US PRESIDENT,DEMOCRATIC,DEMOCRAT,68,PRAIRIE COUNTY,18699,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Hilltop-B,US PRESIDENT,OTHER,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-B,US PRESIDENT,INDEPENDENT,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-B,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,PRAIRIE COUNTY,18699,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Hilltop-B,US PRESIDENT,WE THE PEOPLE,OTHER,7,PRAIRIE COUNTY,18699,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
